Tweet_ID,Tweet_Date,Media_Name,Media_Origin,Teaser_Tokens,Tag_Value
1279815939450519553,05-07-2020,infobae,Argentina,Zinedine Zidane hablar polémica arbitraje Real Madrid estar cansado,No
1277640353483386891,29-06-2020,infobae,Argentina,Oficial concretar trueque Barcelona Juventus oficial FC Barcelona traspasar Arthur Juventus,No
1298901026200838145,27-08-2020,infobae,Argentina,CoDi medio pago contacto tiempo COVID,No
1285730864543010818,22-07-2020,infobae,Argentina,equipo Premier más sudamericano adoptar mate infusión diario,Clickbait
1266039792287940608,28-05-2020,infobae,Argentina,RT Coronavirus frontera paciente llegar México saturar hospital California,No
1299440734341345280,28-08-2020,infobae,Argentina,coronavirus impactar más hombre científico empezar comprender Apoorva Mandavilli,Clickbait
1269504497916637185,07-06-2020,infobae,Argentina,revancha real Brasil revalúa ayuda distender mercado cambio local,No
1299153397313163265,28-08-2020,infobae,Argentina,ser Margarita Cabello primero mujer Procuradora General Colombia,No
1262517705682251776,18-05-2020,infobae,Argentina,sur Florida comenzar reapertura gradual mantener clausurada playa,No
1260280093605113856,12-05-2020,infobae,Argentina,ser dragón azul extraño criatura venenós aparecer playa Texas,Clickbait
1269332238279172096,06-06-2020,infobae,Argentina,Estremecedor gesto partido Bundesliga pedido justicia muerte George Floyd Estados Unidos,Clickbait
1301117773175808000,02-09-2020,infobae,Argentina,Ansiedad insomnio menos ingreso impacto pandemia profesional salud,No
1263715347766538240,22-05-2020,infobae,Argentina,Argentina ingresar default invisible mercado,No
1241211690382811136,21-03-2020,infobae,Argentina,Cine autor ver casa ocho película no podés perder,Clickbait
1297367455594094593,23-08-2020,infobae,Argentina,México producir aguacate mundo Subsecretaría Comercio Exterior,No
1047587607679356928,03-10-2018,infobae,Argentina,RT desarrollar España cápsula futuro tren Hyperloop,No
1009469105487794176,20-06-2018,infobae,Argentina,advertir falla seguridad Google Home Chromecast tratar,Clickbait
1289313819689279488,31-07-2020,Clarín,Argentina,detener hacker año ciberataque masivo Twitter,No
1288914891634388992,30-07-2020,Clarín,Argentina,colágeno hidrolizado convenir tomar suplemento,Clickbait
1301227318610931714,02-09-2020,Clarín,Argentina,José López unificar dos pena contra deber afrontar año medio cárcel,No
1287721686482247684,27-07-2020,Clarín,Argentina,Coronavirus cárcel federal muerte caso positivo,No
1286424716065087489,23-07-2020,Clarín,Argentina,modisto abogado asesino convicto embajador mafia calabrés Argentina,Clickbait
1300435952414982145,31-08-2020,Clarín,Argentina,verdadero costo declaración independencia Lionel Messi,Clickbait
1262698986466574337,19-05-2020,Clarín,Argentina,nuevo estudio advertir celular poder ser caballo Troya coronavirus,No
1278364039509352455,01-07-2020,Clarín,Argentina,Rocío Oliva meter pelea Diego Maradona hija estar acuerdo,No
1292186253878857728,08-08-2020,Clarín,Argentina,Ciudad avanzar habilitar espacio común edificio definir protocolo haber parrilla no SUM,No
1291683755757834243,07-08-2020,Clarín,Argentina,Coronavirus enfermero Fernández dar muerto recuperar ya volver trabajar,Clickbait
1254543284833341440,26-04-2020,Clarín,Argentina,ser casa forcejeo matar hijo año,No
1283801134042406912,16-07-2020,Clarín,Argentina,Franquicias crisis cerrar local,No
1295668216740577282,18-08-2020,La Nación,Argentina,doble rol juego Sergio Massa tercer partener alianza gobernante,Clickbait
1303143524083343360,08-09-2020,La Nación,Argentina,Coronavirus Argentina superar barrera muerte Argentina superar muerte coronavirus,No
1247518093930156036,07-04-2020,Clarín,Argentina,detener hermana Esteban Alvarado principal líder narco Rosario,No
1246469185888063488,04-04-2020,Clarín,Argentina,Coronavirus Argentina foco puesto cajero clave consejo evitar robo dato tarjeta,Clickbait
1300171691084054528,30-08-2020,Clarín,Argentina,incendio ataque mapuch Chile huelga camionero exigir protección sur país,No
1274065678572511232,19-06-2020,La Nación,Argentina,pixelar cara borrar metadato foto tecnología usado protesta,No
1227745494081908736,13-02-2020,Clarín,Argentina,Asalto shopping Soleil ser vínculo crimen turista inglés Puerto Madero,Clickbait
1238782629056598016,14-03-2020,Clarín,Argentina,Sapiens cautivo ADN,No
1270768832404062208,10-06-2020,La Nación,Argentina,Android Google lanzar versión beta ser nuevo función,Clickbait
1159221303267778561,07-08-2019,Clarín,Argentina,Galaxy Note lanzar celular Extra Large recarga ultraveloz,No
1239881052094513153,17-03-2020,Clarín,Argentina,advertir niño adolescente consumir más pantalla,No
1148661324949401600,09-07-2019,Clarín,Argentina,Netflix hacer serie basado videojuego Cuphead Cuphead videojuego éxito Microsoft tener versión adaptado Netflix,No
1283177804843098112,14-07-2020,Clarín,Argentina,Coronavirus Argentina reportar muerto caso último hora,No
1283104177204400128,14-07-2020,Clarín,Argentina,Día Amigo ser alerta no poder festejar cuarentena advertir provincia Buenos Aires,No
1209609001790590983,24-12-2019,Clarín,Argentina,desesperado búsqueda ginecólogo cordobés familia ofrecer mil recompensa,No
1266379526801461251,29-05-2020,La Nación,Argentina,capítulo YouTube así ser nuevo función organizar reproducción video,Clickbait
1301921321958469633,04-09-2020,Clarín,Argentina,rechazar dictar medida cautelar revisión traslado juez German Castelli,No
1254942407877066752,28-04-2020,Clarín,Argentina,Mirko decir primero malo palabra Marley compartir conmovedor video nacimiento,Clickbait
1278419250248667140,01-07-2020,Clarín,Argentina,Coronavirus Argentina relevamiento mostrar economía preocupar más salud familia,No
1283463276920213506,15-07-2020,Clarín,Argentina,atleta argentino ya tener lugar Juegos Tokio dar positivo coronavirus,Clickbait
1185625689946505217,19-10-2019,Clarín,Argentina,cae sicario más buscado Rosario,Clickbait
1287933481834745857,28-07-2020,La Nación,Argentina,ife Alfredo Cornejo denunciar irregularidad pago apuntar Fernanda Raverta fondo Cornejo apuntar Raverta irregularidad pago IFE,No
1288819594594070533,30-07-2020,La Nación,Argentina,confirmado Bautista Ezcurra exback Jaguares jugar Atlanta Rugby Estados Unidos seguir éxodo Bautista Ezcurra back Jaguares jugar Atlanta Rugby Estados Unidos,No
1180876336103071745,06-10-2019,Clarín,Argentina,entregar pizza asesinar tiro cabeza asesinar tiro cabeza repartidor pizza Plata,No
1091766339885125633,02-02-2019,Clarín,Argentina,descubrir error app WhatsApp permitir recuperar mensaje eliminado,Clickbait
1254865661571903493,27-04-2020,La Nación,Argentina,velatorio digital solución dar último adiós tiempo pandemia,No
1300958740108242945,02-09-2020,Clarín,Argentina,Deuda cinco clave entender negociación llevar cabo Martín Guzmán,Clickbait
1247899492549984256,08-04-2020,Clarín,Argentina,Leticia Brédice publicar fuerte mensaje novio acusar ladrón malo gente,No
1259492271776555008,10-05-2020,Clarín,Argentina,Martín Guzmán mira teoría deuda rol ministro,No
1273723810072625152,18-06-2020,Clarín,Argentina,problema fase intendente impedir entrar municipio vecino llevar leche hijo recién nacido,No
1247575119167459331,07-04-2020,Clarín,Argentina,Coronavirus ex Demi Moore Bruce Willis pasar junto cuarentena,No
1287463895955902464,26-07-2020,La Nación,Argentina,último fecha Premier League Bielsa tribuna error fatal arquero Leicester consuelo goleador Guante Oro,Clickbait
1273414927491964929,18-06-2020,Clarín,Argentina,celebrar cumpleaños cuarentena opción mantener distancia social,Clickbait
1087789528926978048,22-01-2019,Clarín,Argentina,playlists Spotify signo zodíaco músicar escuchar astrología Música astrológicamenir personalizado Spotify idear playlists signo zodíaco,Clickbait
1285144018368827392,20-07-2020,La Nación,Argentina,Coronavirus Argentina gasto extra pandemia rondar millón,No
1300650729590476800,01-09-2020,Clarín,Argentina,cantando Dan Breitman romper tema Charly García,No
1245469749670273024,01-04-2020,Clarín,Argentina,prohibido adulto,Clickbait
1245189338876522497,01-04-2020,Clarín,Argentina,día Paul McCartney decir basta despedir The Beatles siempre,Clickbait
1159222852735950853,07-08-2019,Clarín,Argentina,policía acusado asesinar matrimonio decir no participar hecho reconocer mentir arma,No
1300458899204706306,31-08-2020,Clarín,Argentina,significar soñar serpiente,Clickbait
1150405098159378437,14-07-2019,Clarín,Argentina,Taxistas mantener sitiado ciudad Neuquén luego balearar chofer intento robo,No
1299415780090576896,28-08-2020,La Nación,Argentina,Sebastián Estevanez sufrir quemadura mano rostro explosión bidón alcohol gel Accidente doméstico Estevanez sufrir quemadura mano rostro,No
1274124820318486528,19-06-2020,Clarín,Argentina,golfista dar positivo coronavirus pleno torneo PGA Tour,No
1299727229660913664,29-08-2020,Clarín,Argentina,designar dos nuevo fiscal caso Facundo Astudillo Castro,Clickbait
1238577943099695108,13-03-2020,Clarín,Argentina,Coronavirus emotivo campaña Andrea Bocelli Eros Ramazzotti Laura Pausini cantante italiano,Clickbait
1242100029168455681,23-03-2020,Clarín,Argentina,Coronavirus Argentina riesgo país subir más caer bono,No
1230521128738676736,20-02-2020,La Nación,Argentina,FIFA Boca River volver parche gratuito Copa Libertadores,No
1226869690561187841,10-02-2020,La Nación,Argentina,App Store chino Xiaomi Oppo Vivo Huawei unir competir Play Store Google,No
1130542217557209088,20-05-2019,Clarín,Argentina,señal indicar chico tener problema visual,Clickbait
1214928516829077504,08-01-2020,La Nación,Argentina,CES Charmin Rollbot traer papel higiénico baño acabar,No
1277689634487754752,29-06-2020,La Nación,Argentina,Fútbol Barcelona Juventus oficializar trueque Arthur Pjanic maquillar cuenta antes junio,No
1274331451815858177,20-06-2020,La Nación,Argentina,Vicentin Omar Perotti explicar plan decir Alberto Fernández no tener vocación expropiadoro,No
1109114523774910465,22-03-2019,Clarín,Argentina,más chico terminar colegio sobrepeso buscar guía generar escuela saludable,No
1197543201378381824,21-11-2019,La Nación,Argentina,así ser Uber Comfort nuevo servicio diferencial auto nuevo conductor silencioso,Clickbait
1270387607562829824,09-06-2020,La Nación,Argentina,tres central obrero respaldar intervención oficial Vicentin Vicentin Respaldo tres central sindical intervención oficial,No
1021023854339055616,22-07-2018,Clarín,Argentina,falso meme muerte Mr Bean estar propagar estafa,Clickbait
1270437780490006530,09-06-2020,La Nación,Argentina,Fernando Morientes Boca ganar Intercontinental Real Madrid mirada gen argentino Fútbol recuerdo Fernando Morientes Boca ganar Intercontinental Real Madrid camiseta xeneize todavía conservar mirada gen argentino,Clickbait
1041669622724882432,17-09-2018,Clarín,Argentina,consejo perder grasa sacrificar masa muscular,Clickbait
994282555716157440,09-05-2018,Clarín,Argentina,Neibors red social pensado vecino desarrollo argentino lanzar red social pensado vecino desarrollo argentino,No
1278082769780760576,30-06-2020,Clarín,Argentina,afirmar Estados Unidos comprar dosis disponible tres mes droga coronavirus,No
916300532137943040,06-10-2017,Clarín,Argentina,Entrená aire libre,No
1267202577147424768,31-05-2020,Clarín,Argentina,Coronavirus Estados Unidos enviar dos millón dosis hidroxicloroquina Brasil,No
1205709006347493376,14-12-2019,Clarín,Argentina,Basterra armar equipo ir definir perfil gestión,No
1198591232517083138,24-11-2019,Clarín,Argentina,Programas apuntar achicar huella carbono,No
1196392495522828288,18-11-2019,Clarín,Argentina,asegurar genética estar cambiar manejo agronómico maíz,No
1263487995442692096,21-05-2020,Clarín,Argentina,China inaugurar asamblea político más importante año dominado efecto coronavirus,No
1262438938729345024,18-05-2020,Clarín,Argentina,caso coronavirus cerrar menos escuela Francia,No
1301284740809527300,02-09-2020,El Comercio,Ecuador,COE Nacional aprobar regreso competición tenis ser presencia público,No
1307419454322757632,19-09-2020,BBC,Inglaterra,caso Frida Sofía escuela derrumbado terremoto México revivir historia Monchito niño sismo tampoco existir dos nombre Frida Sofía Monchito mantener México vilo terremoto posible sobreviviente escombro descubrir dos niño existir DeNuestroArchivo,No
1299438977624272903,28-08-2020,BBC,Inglaterra,Messi abandonar Barcelona poder ganar equipo salida astro responder analista BBC poder ganar FC Barcelona salida Lionel Messi responder analista BBC,Clickbait
1307248580013547521,19-09-2020,El Mundo,España,videojuego infinito mando opinión,No
1297645864413003777,23-08-2020,El Comercio,Ecuador,Mushuc Runa ganar Olmedo gol tiro libre arquero Iván Brun,No
1304520609179860993,11-09-2020,El Mundo,España,llama oeste EEUU dejar ya muerto nunca haber ver incendio control RT fuego avanzar control EEUU Informa,No
1286802106184327169,24-07-2020,El Comercio,Ecuador,Antetokounmpo LeBron forma reinicio NBA Nurkic reaparecer candidato MVP NBA jugar amistoso así ser antes reanudación torneo,Clickbait
1298172476317478912,25-08-2020,El Mundo,España,polémica apuesta México vuelta cole televisión quedar despejar duda ejemplo poder resolver estudiante duda seguir programa televisión comprobar realmente estar seguir contenido,Clickbait
1303365308179255304,08-09-2020,El País Madrid,España,poder pedir año cárcel Jordi Pujol,No
1212682613770653698,02-01-2020,BBC,Inglaterra,evento personalidad prestar atención,Clickbait
1294301100678549504,14-08-2020,El Mundo,España,popularidad Jair Bolsonaro batir récord ser presidente Brasil explicar,No
1289885331978887169,02-08-2020,El Mundo,España,vacuna coronavirus desata guerra hackers,No
1307060950839824384,18-09-2020,BBC,Inglaterra,Supercepo dólar último gobierno Argentina aplicar traba acceso dólares decir deterioro economía,Clickbait
1156512971272663045,31-07-2019,BBC,Inglaterra,Ronaldinho embargar propiedad retener pasaporte exfutbolista impago multa millón,No
1288015759097180160,28-07-2020,El Mundo,España,Madrid aprobar hoy más restricción aforo hostelería bar copa frenar rebrot,No
1269176142822604801,06-06-2020,El Mundo,España,pueblo más bonito España imponer manual comportamiento turista temor contagio Cudillero Guadalupe Ayllón Liérganes pedir turista saber,No
1299523415594934272,29-08-2020,El Mundo,España,comunidad lamentar pacto mínimo hacer falta Ministerio Educación no coordinar,No
1234907247240761350,03-03-2020,El Mundo,España,Premio inventor comunicación prueba espía,No
1275519642317074443,23-06-2020,El Mundo,España,terremoto México temblor magnitud causar menos siete muerto pleno pandemia gobernador Oaxaca confirmar dos muerto,No
1140005698987810816,15-06-2019,BBC,Inglaterra,Copa América Brasil Colombia doblar contundencia Argentina Perú empatar Venezuela Copa América Copa América Brasil Perú empatar gol Venezuela portero Faríñez VAR clave empate,No
1241314653130633216,21-03-2020,El Mundo,España,Coronavirus bandera España iluminar edificio más alto mundo Burj Khalifa Dubai acto rendir tributar personal sanitario español proyección torre costar dólares ya lucir rojigualda Día Hispanidad coronavirus,No
1273902799819071489,19-06-2020,El Mundo,España,comerciante Rastro acusar Ayuntamiento falta colaboración reabrir mercadillo,No
1244248945477345284,29-03-2020,El País Madrid,España,Rutte más duro halcón Holanda haber estar frente bloqueo seno UE casi siempre cuestión económico,No
1289896478375256064,02-08-2020,El País Madrid,España,mujer jodida Charlize Theron convertir último gran estrella Hollywood,Clickbait
1281503174843670530,10-07-2020,El País Madrid,España,Gobierno Casa Real abordar futuro Juan Carlos crisis Pedro Sánchez haber resucitar jueves propuesta reformar Constitución eliminar inviolabilidad jefe Estado,No
1268122957336973312,03-06-2020,El Mundo,España,Madrid sufrir trasvase transporte público coche crisis Covid,No
1282365576158093317,12-07-2020,El Mundo,España,Raúl García ser gasolina Athletic dos gol Raúl García Levante mantener Athletic vivo pelea Europa,No
1303156365087576064,08-09-2020,El Comercio,Ecuador,Anderson David Salazar año permanecer desaparecido pasado septiembre atención Anderson David Salazar año estar desaparecido septiembre,No
1292165656608153607,08-08-2020,El País Madrid,España,sustituir Sarri despedido Juventus hora después caer Champions equipo italiano eliminado Lyon apostar excentrocampista estrenar banquillo informar,No
1225012508542623745,05-02-2020,El Mundo,España,José Luis Cuerda subterfugio guionista discípulir amiga José Luis Cuerda recordar maestro,No
1301673134593052674,04-09-2020,El Comercio,Ecuador,Andrés Arauz decir ingresar recurso casación caso soborno Rafael Correa mantener aspiración electoral,No
1245677230421872640,02-04-2020,El Mundo,España,Policía Municipal descubrir bar abierto Cañada esconder plantación marihuán,No
1240570700139835392,19-03-2020,El Mundo,España,Día aislamiento Wuhan cero contagio coronavirus casi tres mes después empezar volver casa más médico desplazar Wuhan epicentro epidemia aliviar enero ser sistema sanitario colapsado,No
1239543116388085760,16-03-2020,El Mundo,España,resultado primero vuelta Francia cuarentena macron ir nación poder suspender segundo vuelta municipal anular primero celebrado ayer récord abstención,No
1300977150644957184,02-09-2020,El Comercio,Ecuador,Barcelona golear Aucas seguir lucha ganar primero etapa LigaPro Barcelona recuperar campeonato propiciar goleada Aucas Monumental,No
1283046630476914688,14-07-2020,El País Madrid,España,VAR decidir jibarizar fútbol opinión VAR haber transformar fútbol juego prevalecer milímetro miligramo frame televisivo jugador convertir muñeco futbolín brazo rígido atado Santiago Segurola,No
1302250133216784386,05-09-2020,El País Madrid,España,investigador negacionista antivacuna vendedor humo ser coronavirus mes pandemia haber disparar número grupo anticiencia haber aflorar negacionista conspiranoico antivacuna vendedor tratamiento ineficaz peligroso poner cara,Clickbait
1265209432956456961,26-05-2020,El Mundo,España,Armstrong contar verdad maltrato padrastro fe ciego doctor Ferrari,No
1270699411820220416,10-06-2020,El Mundo,España,no haber dinero crispar,No
1057235959035715584,30-10-2018,BBC,Inglaterra,Récord Klay Thompson NBA triple minuto fantásticoa marca jugador Golden State Warriors,No
1301860061040517121,04-09-2020,El País Madrid,España,Lisa Campbell primero mujer frente Agencia Espacial Canadiense politóloga abogado funcionaria público tomar mando fundado,No
1301490129660329989,03-09-2020,El País Madrid,España,Marina mexicano intercepto casi tres tonelada cocaína Caribe haber difundir video apreciar operativo detener embarcación kilogramo cocaína Caribe mexicano tres persona haber ser detener,No
1268129364354441218,03-06-2020,El País Madrid,España,accesorio pelo hacer llevar mascarilla diario ser mucho más cómodo,Clickbait
1305317359998046209,14-09-2020,BBC,Inglaterra,Chernóbil cámara lento fondo mar titánico tarea reflotar submarino soviético material radioactivo mar Barents estudio haber objeto radiactivo océano Ártico encontrar buque reactor,No
1268538200617824256,04-06-2020,El Mundo,España,Celaá plantear separar espacio edad colegio perimetrar posible brote,No
1186307650239258624,21-10-2019,El Mundo,España,Ellas tomar sitio Museo Prado recuperar obra dos grande pintora siglo xvi Sofonisba Anguissola Lavinia Fontana tener primero papel visibilizador mujer arte,No
1265889274328748033,28-05-2020,El Mundo,España,radical mantener ola sabotaje llamar movilización nacional País Vasco Navarra,No
1036892203497541632,04-09-2018,El Mundo,España,viaje bordo tren más lujoso mundo vídeo inmersivo alto resolución recorrer encanto joya ferroviario país Andalus,No
1273880778829635589,19-06-2020,El País Madrid,España,Koundé ya saber español Monchi no dudar pagar millón Girondins Koundé futbolista entonces año solo temporada medio Liga francés haber convertir mejor elemento Sevilla tercero tabla antes recibir hoy Barça,No
1263144327238254592,20-05-2020,El Mundo,España,Fernando Simón ignorar alerta Alemania Francia cumbre europeo Fernando Simón ignorar alerta Alemania Francia cumbre europeo haber país advertir febrero falta material sanitario gravedad contagio contar,No
1203374800326012929,07-12-2019,El Mundo,España,columna semanal Reflexiones viernes festivo,No
1298321907331342337,25-08-2020,El Comercio,Ecuador,argentino Lionel Messi anunciar deseo salir Barcelona España atención Messi comunicado poner alerta FC Barcelona,No
1255080705668911104,28-04-2020,El País Madrid,España,versión mini Capucines Louis Vuitton convertir bolso temporada firma reeditar icónico Capucines tamaño más pequeño haber ya conquistar celebriti Charlize Theron Karlie Kloss,Clickbait
1166993123211452416,29-08-2019,El Mundo,España,presidenta jurado arremete Mostra programar Polanski no ir gala,No
1242561476558274563,24-03-2020,El Mundo,España,Guardiola Messi donar millón euros Cristiano financiar plaza UCI Leo Messi haber ser último deportista hacer gesto detener avance coronavirus futbolista haber decidir donar millón euros invertir material sanitario,No
1196018831204012032,17-11-2019,El Mundo,España,detener denuncia falso hombre insultar agente vídeo hacer viral,No
1242364708549689345,24-03-2020,El Mundo,España,televisión seguro piso Villa Cuánto costar aplazar Juegos Olímpicos Tokio televisión seguro piso Villa no aplazar ya Juegos Olímpicos Tokio,Clickbait
918189473820704769,11-10-2017,El Mundo,España,Asador Borda brasa futuro Getxo AsadorBorda brasa futuro crónica culinario Pepe Barrena cc,No
1184773654892240896,17-10-2019,El Mundo,España,cuatro detenido robar casa futbolista Atlético Real Madrid,No
1235654824344948736,05-03-2020,El Mundo,España,Premier cancelar saludo mano antes partido prevenir contagio coronavirus,No
1267909156419362818,02-06-2020,El País Madrid,España,Dúbov aprender rápido remonta ruso ganar Nakamura manga final fuerza jugar miércoles informar,No
1298424924365709313,26-08-2020,El País Madrid,España,Alondra Parra orquesta no pretender ser orquesta ser orquesta imposible medio confinamiento Alondra Parra sumar reto elevar calidad concierto digital Orquesta Imposible músico siete ciudad grabar Danzón número,No
1168193241176522753,01-09-2019,El Mundo,España,adiós restaurante chino Plaza España icónico local cerrar puerta obra remodelación plaza,No
1266263003038715904,29-05-2020,El País Madrid,España,Alphonso Davies rayo iluminar Bayern fascinante Alphonso Davies convertido Haaland jugador más sorprendente Bundesliga año peste ser surgir futbolísticamente nada trazar perfil,No
1296467580530679813,20-08-2020,El Comercio,Ecuador,sistema transporte municipal Quito trabajar aforo disposición COE nacional atención más pasajero transporte público Quito Buses interprovincial,Clickbait
1152515970168176640,20-07-2019,El Mundo,España,extraño pacto PP PSOE Torrejón Velasco,Clickbait
1295712803744030721,18-08-2020,El Comercio,Ecuador,protestar construcción cementerio fallecido Mundo polémica construcción cementerio fallecido sector considerado pulmón Paz,No
1295497282994016257,17-08-2020,El Comercio,Ecuador,bandera mascarilla argentino salir calle Gobierno,No
1236578150659895297,08-03-2020,El País Madrid,España,imagen nunca olvidarar segundo huelga feminista español imagen no olvidarar huelga feminista hemeroteca,Clickbait
1295189857724178444,17-08-2020,El Comercio,Ecuador,Gobierno ecuatoriano evaluó acción cinco mes emergencia,No
1255753754063917056,30-04-2020,El País Madrid,España,Tormenta total PSG deslumbrante cimiento financiero haber permitir PSG mesa viejo nobleza europeo registrar martes doble sacudida final Liga juicio presidente Khelaifi Informa,No
1304360011213279232,11-09-2020,BBC,Inglaterra,funcionar telescopio poder ayudar encontrar vida planeta dos experto responder pregunta astronomía lector BBC Mundo,Clickbait
1304197856463671296,10-09-2020,BBC,Inglaterra,Policía Colombia ser militar no civil tener ver demanda reciente protesta policía Colombia tener carácter militar explicar parte estar pasar reporto ser más complejo,Clickbait
1293660587432583169,12-08-2020,El Comercio,Ecuador,Álvaro Noboa ser proclamar candidato presidencial AEA CNE enviar veedor convención Álvaro Noboa ser proclamar candidato presidencial CNE pronunciar cancelación partido Sí poder,Clickbait
1001895018142076928,30-05-2018,BBC,Inglaterra,Final NBA clave duelo Golden State Warriors Cleveland Cavaliers trono baloncesto mundial,Clickbait
986562902684504065,18-04-2018,BBC,Inglaterra,intriga identidad futbolista secreto exjugador Liga Premier alcanzar fama revelar intimidad fútbol,Clickbait
981957213664182273,05-04-2018,BBC,Inglaterra,ser caloría buena ser importante diferenciarla mala,Clickbait
1306764878699520001,18-09-2020,El Tiempo,Colombia,discusión grito insulto Cabal ciudadano CAI ser video haber hacer viral red social momento choque senadora Centro Democrático María Fernanda Cabal ciudadano estar barrio Codito Bogotá aquí detalle,Clickbait
1306742654886125570,17-09-2020,El Tiempo,Colombia,policía asesinado Bolívar llevar más año servicio intendente patrullero Policía Nacional ser asesinar municipio Norosí sur Bolívar ser conocer momento,No
1306201253433806848,16-09-2020,El Tiempo,Colombia,Jineth Bedoya recibir Pluma Oro Libertad Jineth Bedoya periodista TIEMPO recibir Pluma Oro Libertad premio anual libertad prensa Asociación Mundial Editores Noticias acá contar más detalle importante reconocimiento,No
1288625353737428992,30-07-2020,El Tiempo,Colombia,Estudio revelar restricción parrillero no reducir crimen LoMásLeído analizar seis caso ciudad país concluir medida no funcionar,No
1304857311375028224,12-09-2020,El Tiempo,Colombia,dos película mexicano llorar reír sea ser estado ánimo día siempre haber espacio cine ocasión traemos dos recomendación mexicano querer divertir contrario no estar mejor momento encuéntrelas aquí,Clickbait
