modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
logistic_regression,tfidf,"(1, 1)",{'max_iter': 200},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.873598369011213, 'recall': 0.994199535962877, 'f1-score': 0.9300054259359739, 'support': 862.0}, '1': {'precision': 0.7368421052631579, 'recall': 0.10144927536231885, 'f1-score': 0.17834394904458598, 'support': 138.0}, 'accuracy': 0.871, 'macro avg': {'precision': 0.8052202371371855, 'recall': 0.5478244056625979, 'f1-score': 0.55417468749028, 'support': 1000.0}, 'weighted avg': {'precision': 0.8547260046139813, 'recall': 0.871, 'f1-score': 0.8262761421249624, 'support': 1000.0}}",0.871,0.55417468749028,0.8052202371371855,0.5478244056625979,0.8262761421249624,"[0.5569720817638867, 0.5184256681100685, 0.5395867937173996, 0.5315315315315315, 0.5713265063110264]",0.5435685162867825,0.018671194438171394
naive_bayes,frecuencia,"(2, 2)",{},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8682328907048008, 'recall': 0.9860788863109049, 'f1-score': 0.9234111895708854, 'support': 862.0}, '1': {'precision': 0.42857142857142855, 'recall': 0.06521739130434782, 'f1-score': 0.11320754716981132, 'support': 138.0}, 'accuracy': 0.859, 'macro avg': {'precision': 0.6484021596381147, 'recall': 0.5256481388076264, 'f1-score': 0.5183093683703484, 'support': 1000.0}, 'weighted avg': {'precision': 0.8075596089303954, 'recall': 0.859, 'f1-score': 0.8116030869195372, 'support': 1000.0}}",0.859,0.5183093683703484,0.6484021596381147,0.5256481388076264,0.8116030869195372,"[0.526759262821746, 0.5498441768304413, 0.55553909404052, 0.5279307631785995, 0.5569720817638867]",0.5434090757270387,0.013336397057529448
naive_bayes,binaria,"(2, 2)",{},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8682328907048008, 'recall': 0.9860788863109049, 'f1-score': 0.9234111895708854, 'support': 862.0}, '1': {'precision': 0.42857142857142855, 'recall': 0.06521739130434782, 'f1-score': 0.11320754716981132, 'support': 138.0}, 'accuracy': 0.859, 'macro avg': {'precision': 0.6484021596381147, 'recall': 0.5256481388076264, 'f1-score': 0.5183093683703484, 'support': 1000.0}, 'weighted avg': {'precision': 0.8075596089303954, 'recall': 0.859, 'f1-score': 0.8116030869195372, 'support': 1000.0}}",0.859,0.5183093683703484,0.6484021596381147,0.5256481388076264,0.8116030869195372,"[0.526759262821746, 0.5498441768304413, 0.5457561850996813, 0.5291163082718568, 0.5569720817638867]",0.5416896029575224,0.011811783266360345
svc,binaria,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.866869918699187, 'recall': 0.9895591647331786, 'f1-score': 0.9241603466955579, 'support': 862.0}, '1': {'precision': 0.4375, 'recall': 0.050724637681159424, 'f1-score': 0.09090909090909091, 'support': 138.0}, 'accuracy': 0.86, 'macro avg': {'precision': 0.6521849593495934, 'recall': 0.5201419012071691, 'f1-score': 0.5075347188023244, 'support': 1000.0}, 'weighted avg': {'precision': 0.8076168699186992, 'recall': 0.86, 'f1-score': 0.8091716733970254, 'support': 1000.0}}",0.86,0.5075347188023244,0.6521849593495934,0.5201419012071691,0.8091716733970254,"[0.5527272727272727, 0.5184256681100685, 0.533316048742546, 0.47269457161543493, 0.533316048742546]",0.5220959219875736,0.026996393533395932
svc,frecuencia,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.866734486266531, 'recall': 0.988399071925754, 'f1-score': 0.9235772357723577, 'support': 862.0}, '1': {'precision': 0.4117647058823529, 'recall': 0.050724637681159424, 'f1-score': 0.09032258064516129, 'support': 138.0}, 'accuracy': 0.859, 'macro avg': {'precision': 0.639249596074442, 'recall': 0.5195618548034567, 'f1-score': 0.5069499082087595, 'support': 1000.0}, 'weighted avg': {'precision': 0.8039486565735146, 'recall': 0.859, 'f1-score': 0.8085880933648046, 'support': 1000.0}}",0.859,0.5069499082087595,0.639249596074442,0.5195618548034567,0.8085880933648046,"[0.5541243497646767, 0.5195195195195195, 0.5210965238213194, 0.47269457161543493, 0.533316048742546]",0.5201502026926994,0.026761585817591006
svc,tfidf,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8665318503538928, 'recall': 0.994199535962877, 'f1-score': 0.9259859535386278, 'support': 862.0}, '1': {'precision': 0.5454545454545454, 'recall': 0.043478260869565216, 'f1-score': 0.08053691275167785, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7059931979042191, 'recall': 0.5188388984162211, 'f1-score': 0.5032614331451528, 'support': 1000.0}, 'weighted avg': {'precision': 0.8222231822777828, 'recall': 0.863, 'f1-score': 0.8093139859100287, 'support': 1000.0}}",0.863,0.5032614331451528,0.7059931979042191,0.5188388984162211,0.8093139859100287,"[0.5184256681100685, 0.5084901748601827, 0.5162747326397995, 0.4739259321113941, 0.5279307631785995]",0.5090094541800089,0.01860423855924275
naive_bayes,frecuencia,"(3, 3)",{},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8651911468812877, 'recall': 0.9976798143851509, 'f1-score': 0.9267241379310345, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.028985507246376812, 'f1-score': 0.05555555555555555, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.7659289067739772, 'recall': 0.5133326608157638, 'f1-score': 0.491139846743295, 'support': 1000.0}, 'weighted avg': {'precision': 0.83779476861167, 'recall': 0.864, 'f1-score': 0.8065028735632184, 'support': 1000.0}}",0.864,0.491139846743295,0.7659289067739772,0.5133326608157638,0.8065028735632184,"[0.49635412979500193, 0.4872065418095489, 0.49722040549378677, 0.4628469113697404, 0.5184256681100685]",0.4924107313156293,0.017980897262895184
naive_bayes,binaria,"(3, 3)",{},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8651911468812877, 'recall': 0.9976798143851509, 'f1-score': 0.9267241379310345, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.028985507246376812, 'f1-score': 0.05555555555555555, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.7659289067739772, 'recall': 0.5133326608157638, 'f1-score': 0.491139846743295, 'support': 1000.0}, 'weighted avg': {'precision': 0.83779476861167, 'recall': 0.864, 'f1-score': 0.8065028735632184, 'support': 1000.0}}",0.864,0.491139846743295,0.7659289067739772,0.5133326608157638,0.8065028735632184,"[0.49635412979500193, 0.4872065418095489, 0.49722040549378677, 0.4628469113697404, 0.5184256681100685]",0.4924107313156293,0.017980897262895184
random_forest,frecuencia,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.865055387713998, 'recall': 0.9965197215777262, 'f1-score': 0.9261455525606469, 'support': 862.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.028985507246376812, 'f1-score': 0.05517241379310345, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7182419795712847, 'recall': 0.5127526144120514, 'f1-score': 0.4906589831768752, 'support': 1000.0}, 'weighted avg': {'precision': 0.8245348870666092, 'recall': 0.863, 'f1-score': 0.8059512594107259, 'support': 1000.0}}",0.863,0.4906589831768752,0.7182419795712847,0.5127526144120514,0.8059512594107259,"[0.5206262199253633, 0.5303163923542643, 0.5383017198260936, 0.47516641065028165, 0.460431654676259]",0.5049684794864524,0.031210506260028827
random_forest,binaria,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.865055387713998, 'recall': 0.9965197215777262, 'f1-score': 0.9261455525606469, 'support': 862.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.028985507246376812, 'f1-score': 0.05517241379310345, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7182419795712847, 'recall': 0.5127526144120514, 'f1-score': 0.4906589831768752, 'support': 1000.0}, 'weighted avg': {'precision': 0.8245348870666092, 'recall': 0.863, 'f1-score': 0.8059512594107259, 'support': 1000.0}}",0.863,0.4906589831768752,0.7182419795712847,0.5127526144120514,0.8059512594107259,"[0.5206262199253633, 0.5094833224329627, 0.5357789855072463, 0.47516641065028165, 0.5162747326397995]",0.5114659342311307,0.02009848750642226
random_forest,tfidf,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8649193548387096, 'recall': 0.9953596287703016, 'f1-score': 0.9255663430420712, 'support': 862.0}, '1': {'precision': 0.5, 'recall': 0.028985507246376812, 'f1-score': 0.0547945205479452, 'support': 138.0}, 'accuracy': 0.862, 'macro avg': {'precision': 0.6824596774193548, 'recall': 0.5121725680083392, 'f1-score': 0.4901804317950082, 'support': 1000.0}, 'weighted avg': {'precision': 0.8145604838709677, 'recall': 0.862, 'f1-score': 0.8053998315378819, 'support': 1000.0}}",0.862,0.4901804317950082,0.6824596774193548,0.5121725680083392,0.8053998315378819,"[0.4980946184589646, 0.4980946184589646, 0.5256013336508693, 0.47516641065028165, 0.5173442159786532]",0.5028602394395467,0.01754601596935265
logistic_regression,frecuencia,"(2, 2)",{'max_iter': 200},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.4980946184589646, 0.4872065418095489, 0.4989770782013277, 0.4628469113697404, 0.4739259321113941]",0.4842102163901951,0.01401407934256961
logistic_regression,binaria,"(2, 2)",{'max_iter': 200},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.4980946184589646, 0.4872065418095489, 0.4872065418095489, 0.4628469113697404, 0.4739259321113941]",0.48185610911183946,0.01220803630383465
svc,frecuencia,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.49635412979500193, 0.4872065418095489, 0.4745449749406489, 0.4628469113697404, 0.47269457161543493]",0.4787294259060751,0.01173605594227873
svc,binaria,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.49635412979500193, 0.4872065418095489, 0.4745449749406489, 0.4628469113697404, 0.47269457161543493]",0.4787294259060751,0.01173605594227873
svc,tfidf,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.49722040549378677, 0.4872065418095489, 0.4864515051563609, 0.4628469113697404, 0.4842180847298213]",0.48358868971185165,0.0112935888725552
random_forest,binaria,"(3, 3)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.49635412979500193, 0.4872065418095489, 0.4739259321113941, 0.4628469113697404, 0.47269457161543493]",0.47860561734022405,0.011782718916702304
random_forest,tfidf,"(3, 3)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.4857018929888156, 0.4872065418095489, 0.4857018929888156, 0.4628469113697404, 0.4842180847298213]",0.48113506477734835,0.00919278238909412
random_forest,frecuencia,"(3, 3)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.864321608040201, 'recall': 0.9976798143851509, 'f1-score': 0.9262250942380184, 'support': 862.0}, '1': {'precision': 0.6, 'recall': 0.021739130434782608, 'f1-score': 0.04195804195804196, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7321608040201004, 'recall': 0.5097094724099668, 'f1-score': 0.48409156809803017, 'support': 1000.0}, 'weighted avg': {'precision': 0.8278452261306531, 'recall': 0.863, 'f1-score': 0.8041962410233816, 'support': 1000.0}}",0.863,0.48409156809803017,0.7321608040201004,0.5097094724099668,0.8041962410233816,"[0.4980946184589646, 0.4872065418095489, 0.4857018929888156, 0.4628469113697404, 0.4842180847298213]",0.4836136098713782,0.011476853684848196
logistic_regression,frecuencia,"(3, 3)",{'max_iter': 200},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8635907723169508, 'recall': 0.9988399071925754, 'f1-score': 0.9263044647660033, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.014492753623188406, 'f1-score': 0.028368794326241134, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7651287194918087, 'recall': 0.5066663304078819, 'f1-score': 0.4773366295461222, 'support': 1000.0}, 'weighted avg': {'precision': 0.8364152457372116, 'recall': 0.863, 'f1-score': 0.802389342245316, 'support': 1000.0}}",0.863,0.4773366295461222,0.7651287194918087,0.5066663304078819,0.802389342245316,"[0.4745449749406489, 0.47516641065028165, 0.4628469113697404, 0.4628469113697404, 0.4618834080717489]",0.4674577232804321,0.006053844399365317
logistic_regression,binaria,"(3, 3)",{'max_iter': 200},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8635907723169508, 'recall': 0.9988399071925754, 'f1-score': 0.9263044647660033, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.014492753623188406, 'f1-score': 0.028368794326241134, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7651287194918087, 'recall': 0.5066663304078819, 'f1-score': 0.4773366295461222, 'support': 1000.0}, 'weighted avg': {'precision': 0.8364152457372116, 'recall': 0.863, 'f1-score': 0.802389342245316, 'support': 1000.0}}",0.863,0.4773366295461222,0.7651287194918087,0.5066663304078819,0.802389342245316,"[0.4745449749406489, 0.47516641065028165, 0.4628469113697404, 0.4628469113697404, 0.4618834080717489]",0.4674577232804321,0.006053844399365317
naive_bayes,tfidf,"(2, 2)",{},Tokenizacion + Stopwords + Lematizacion,None,"{'0': {'precision': 0.8628628628628628, 'recall': 1.0, 'f1-score': 0.9263836646963998, 'support': 862.0}, '1': {'precision': 1.0, 'recall': 0.007246376811594203, 'f1-score': 0.014388489208633094, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.9314314314314314, 'recall': 0.5036231884057971, 'f1-score': 0.47038607695251644, 'support': 1000.0}, 'weighted avg': {'precision': 0.8817877877877878, 'recall': 0.863, 'f1-score': 0.800528330479088, 'support': 1000.0}}",0.863,0.47038607695251644,0.9314314314314314,0.5036231884057971,0.800528330479088,"[0.4628469113697404, 0.4628469113697404, 0.4628469113697404, 0.4628469113697404, 0.46236559139784944]",0.46275064737536215,0.00019252798875637466
