modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
logistic_regression,tfidf,"(1, 1)",{'max_iter': 200},Solo Tokenizacion,None,"{'0': {'precision': 0.8737270875763747, 'recall': 0.9953596287703016, 'f1-score': 0.93058568329718, 'support': 862.0}, '1': {'precision': 0.7777777777777778, 'recall': 0.10144927536231885, 'f1-score': 0.1794871794871795, 'support': 138.0}, 'accuracy': 0.872, 'macro avg': {'precision': 0.8257524326770762, 'recall': 0.5484044520663103, 'f1-score': 0.5550364313921797, 'support': 1000.0}, 'weighted avg': {'precision': 0.8604860828241684, 'recall': 0.872, 'f1-score': 0.8269340897713999, 'support': 1000.0}}",0.872,0.5550364313921797,0.8257524326770762,0.5484044520663103,0.8269340897713999,"[0.526759262821746, 0.4864515051563609, 0.5315315315315315, 0.554097840842656, 0.5084901748601827]",0.5214660630424953,0.022753274402983154
random_forest,tfidf,"(1, 1)",{'n_estimators': 100},Solo Tokenizacion,None,"{'0': {'precision': 0.8730964467005076, 'recall': 0.9976798143851509, 'f1-score': 0.9312398484028154, 'support': 862.0}, '1': {'precision': 0.8666666666666667, 'recall': 0.09420289855072464, 'f1-score': 0.16993464052287582, 'support': 138.0}, 'accuracy': 0.873, 'macro avg': {'precision': 0.8698815566835871, 'recall': 0.5459413564679377, 'f1-score': 0.5505872444628456, 'support': 1000.0}, 'weighted avg': {'precision': 0.8722091370558376, 'recall': 0.873, 'f1-score': 0.8261797297153838, 'support': 1000.0}}",0.873,0.5505872444628456,0.8698815566835871,0.5459413564679377,0.8261797297153838,"[0.4980946184589646, 0.5408884005650605, 0.5084901748601827, 0.532762264990544, 0.5408884005650605]",0.5242247718879625,0.01765561832223738
naive_bayes,binaria,"(1, 1)",{},Solo Tokenizacion,None,"{'0': {'precision': 0.8723404255319149, 'recall': 0.9988399071925754, 'f1-score': 0.9313142239048134, 'support': 862.0}, '1': {'precision': 0.9230769230769231, 'recall': 0.08695652173913043, 'f1-score': 0.15894039735099338, 'support': 138.0}, 'accuracy': 0.873, 'macro avg': {'precision': 0.897708674304419, 'recall': 0.542898214465853, 'f1-score': 0.5451273106279034, 'support': 1000.0}, 'weighted avg': {'precision': 0.879342062193126, 'recall': 0.873, 'f1-score': 0.8247266358403863, 'support': 1000.0}}",0.873,0.5451273106279034,0.897708674304419,0.542898214465853,0.8247266358403863,"[0.552660492858264, 0.4864515051563609, 0.5422071165984601, 0.4980946184589646, 0.5512428242561995]",0.5261313114656498,0.028118891280255194
svc,tfidf,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Solo Tokenizacion,None,"{'0': {'precision': 0.8706720977596741, 'recall': 0.9918793503480279, 'f1-score': 0.9273318872017353, 'support': 862.0}, '1': {'precision': 0.6111111111111112, 'recall': 0.07971014492753623, 'f1-score': 0.14102564102564102, 'support': 138.0}, 'accuracy': 0.866, 'macro avg': {'precision': 0.7408916044353926, 'recall': 0.535794747637782, 'f1-score': 0.5341787641136881, 'support': 1000.0}, 'weighted avg': {'precision': 0.8348526816021724, 'recall': 0.866, 'f1-score': 0.8188216252294342, 'support': 1000.0}}",0.866,0.5341787641136881,0.7408916044353926,0.535794747637782,0.8188216252294342,"[0.5195195195195195, 0.5315315315315315, 0.5435435435435436, 0.5291163082718568, 0.5195195195195195]",0.5286460844771943,0.008911448564709558
logistic_regression,binaria,"(2, 2)",{'max_iter': 200},Solo Tokenizacion,None,"{'0': {'precision': 0.8699186991869918, 'recall': 0.9930394431554525, 'f1-score': 0.9274106175514626, 'support': 862.0}, '1': {'precision': 0.625, 'recall': 0.07246376811594203, 'f1-score': 0.12987012987012986, 'support': 138.0}, 'accuracy': 0.866, 'macro avg': {'precision': 0.7474593495934959, 'recall': 0.5327516056356972, 'f1-score': 0.5286403737107962, 'support': 1000.0}, 'weighted avg': {'precision': 0.836119918699187, 'recall': 0.866, 'f1-score': 0.8173500302514387, 'support': 1000.0}}",0.866,0.5286403737107962,0.7474593495934959,0.5327516056356972,0.8173500302514387,"[0.5303163923542643, 0.5279307631785995, 0.4857018929888156, 0.5173442159786532, 0.49635412979500193]",0.511529478859067,0.017624510347113164
logistic_regression,frecuencia,"(2, 2)",{'max_iter': 200},Solo Tokenizacion,None,"{'0': {'precision': 0.8695208970438328, 'recall': 0.9895591647331786, 'f1-score': 0.9256646771568096, 'support': 862.0}, '1': {'precision': 0.5263157894736842, 'recall': 0.07246376811594203, 'f1-score': 0.12738853503184713, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.6979183432587586, 'recall': 0.5310114664245603, 'f1-score': 0.5265266060943283, 'support': 1000.0}, 'weighted avg': {'precision': 0.8221585921991524, 'recall': 0.863, 'f1-score': 0.8155025695435647, 'support': 1000.0}}",0.863,0.5265266060943283,0.6979183432587586,0.5310114664245603,0.8155025695435647,"[0.5173442159786532, 0.5279307631785995, 0.49635412979500193, 0.5173442159786532, 0.5075075075075075]",0.5132961664876831,0.01065350655656054
naive_bayes,binaria,"(3, 3)",{},Solo Tokenizacion,None,"{'0': {'precision': 0.869120654396728, 'recall': 0.9860788863109049, 'f1-score': 0.9239130434782609, 'support': 862.0}, '1': {'precision': 0.45454545454545453, 'recall': 0.07246376811594203, 'f1-score': 0.125, 'support': 138.0}, 'accuracy': 0.86, 'macro avg': {'precision': 0.6618330544710913, 'recall': 0.5292713272134235, 'f1-score': 0.5244565217391304, 'support': 1000.0}, 'weighted avg': {'precision': 0.8119092768172523, 'recall': 0.86, 'f1-score': 0.8136630434782609, 'support': 1000.0}}",0.86,0.5244565217391304,0.6618330544710913,0.5292713272134235,0.8136630434782609,"[0.5471014492753623, 0.5244565217391304, 0.51417004048583, 0.4954954954954955, 0.5964264771825739]",0.5355299968356785,0.03470997180564139
naive_bayes,frecuencia,"(3, 3)",{},Solo Tokenizacion,None,"{'0': {'precision': 0.8688524590163934, 'recall': 0.9837587006960556, 'f1-score': 0.9227421109902068, 'support': 862.0}, '1': {'precision': 0.4166666666666667, 'recall': 0.07246376811594203, 'f1-score': 0.12345679012345678, 'support': 138.0}, 'accuracy': 0.858, 'macro avg': {'precision': 0.64275956284153, 'recall': 0.5281112344059988, 'f1-score': 0.5230994505568318, 'support': 1000.0}, 'weighted avg': {'precision': 0.8064508196721312, 'recall': 0.858, 'f1-score': 0.8124407367105952, 'support': 1000.0}}",0.858,0.5230994505568318,0.64275956284153,0.5281112344059988,0.8124407367105952,"[0.5370326268159086, 0.5345402884354759, 0.51417004048583, 0.4954954954954955, 0.6049627621824525]",0.5372402426830325,0.03706354179461991
random_forest,tfidf,"(2, 2)",{'n_estimators': 100},Solo Tokenizacion,None,"{'0': {'precision': 0.867274569402229, 'recall': 0.9930394431554525, 'f1-score': 0.9259058950784208, 'support': 862.0}, '1': {'precision': 0.5384615384615384, 'recall': 0.050724637681159424, 'f1-score': 0.09271523178807947, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7028680539318837, 'recall': 0.521882040418306, 'f1-score': 0.5093105634332501, 'support': 1000.0}, 'weighted avg': {'precision': 0.8218983711324137, 'recall': 0.863, 'f1-score': 0.8109255835443537, 'support': 1000.0}}",0.863,0.5093105634332501,0.7028680539318837,0.521882040418306,0.8109255835443537,"[0.4980946184589646, 0.5084901748601827, 0.4864515051563609, 0.5084901748601827, 0.5084901748601827]",0.5020033296391746,0.008756423363434282
random_forest,binaria,"(2, 2)",{'n_estimators': 100},Solo Tokenizacion,None,"{'0': {'precision': 0.8660624370594159, 'recall': 0.9976798143851509, 'f1-score': 0.9272237196765498, 'support': 862.0}, '1': {'precision': 0.7142857142857143, 'recall': 0.036231884057971016, 'f1-score': 0.06896551724137931, 'support': 138.0}, 'accuracy': 0.865, 'macro avg': {'precision': 0.790174075672565, 'recall': 0.5169558492215609, 'f1-score': 0.4980946184589646, 'support': 1000.0}, 'weighted avg': {'precision': 0.845117249316645, 'recall': 0.865, 'f1-score': 0.8087840877404963, 'support': 1000.0}}",0.865,0.4980946184589646,0.790174075672565,0.5169558492215609,0.8087840877404963,"[0.4872065418095489, 0.4864515051563609, 0.4745449749406489, 0.4745449749406489, 0.4739259321113941]",0.4793347857917204,0.006127846464012167
svc,binaria,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Solo Tokenizacion,None,"{'0': {'precision': 0.8660624370594159, 'recall': 0.9976798143851509, 'f1-score': 0.9272237196765498, 'support': 862.0}, '1': {'precision': 0.7142857142857143, 'recall': 0.036231884057971016, 'f1-score': 0.06896551724137931, 'support': 138.0}, 'accuracy': 0.865, 'macro avg': {'precision': 0.790174075672565, 'recall': 0.5169558492215609, 'f1-score': 0.4980946184589646, 'support': 1000.0}, 'weighted avg': {'precision': 0.845117249316645, 'recall': 0.865, 'f1-score': 0.8087840877404963, 'support': 1000.0}}",0.865,0.4980946184589646,0.790174075672565,0.5169558492215609,0.8087840877404963,"[0.4980946184589646, 0.5094833224329627, 0.4864515051563609, 0.4745449749406489, 0.5084901748601827]",0.49541291916982394,0.013356349897546069
svc,tfidf,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Solo Tokenizacion,None,"{'0': {'precision': 0.8659274193548387, 'recall': 0.9965197215777262, 'f1-score': 0.9266450916936354, 'support': 862.0}, '1': {'precision': 0.625, 'recall': 0.036231884057971016, 'f1-score': 0.0684931506849315, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.7454637096774194, 'recall': 0.5163758028178486, 'f1-score': 0.4975691211892834, 'support': 1000.0}, 'weighted avg': {'precision': 0.832679435483871, 'recall': 0.864, 'f1-score': 0.8082201238344343, 'support': 1000.0}}",0.864,0.4975691211892834,0.7454637096774194,0.5163758028178486,0.8082201238344343,"[0.4980946184589646, 0.4872065418095489, 0.4980946184589646, 0.4628469113697404, 0.5315315315315315]",0.49555484432575003,0.022121148074885112
svc,frecuencia,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Solo Tokenizacion,None,"{'0': {'precision': 0.8657921291624622, 'recall': 0.9953596287703016, 'f1-score': 0.9260658391797085, 'support': 862.0}, '1': {'precision': 0.5555555555555556, 'recall': 0.036231884057971016, 'f1-score': 0.06802721088435375, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7106738423590089, 'recall': 0.5157957564141363, 'f1-score': 0.4970465250320311, 'support': 1000.0}, 'weighted avg': {'precision': 0.8229794820047089, 'recall': 0.863, 'f1-score': 0.8076565084749496, 'support': 1000.0}}",0.863,0.4970465250320311,0.7106738423590089,0.5157957564141363,0.8076565084749496,"[0.49722040549378677, 0.5094833224329627, 0.4864515051563609, 0.48495748855461085, 0.5084901748601827]",0.4973205792995808,0.010427703542070862
naive_bayes,frecuencia,"(2, 2)",{},Solo Tokenizacion,None,"{'0': {'precision': 0.8652482269503546, 'recall': 0.9907192575406032, 'f1-score': 0.9237425635478637, 'support': 862.0}, '1': {'precision': 0.38461538461538464, 'recall': 0.036231884057971016, 'f1-score': 0.06622516556291391, 'support': 138.0}, 'accuracy': 0.859, 'macro avg': {'precision': 0.6249318057828697, 'recall': 0.5134755707992871, 'f1-score': 0.4949838645553888, 'support': 1000.0}, 'weighted avg': {'precision': 0.7989208947081288, 'recall': 0.859, 'f1-score': 0.8054051626259405, 'support': 1000.0}}",0.859,0.4949838645553888,0.6249318057828697,0.5134755707992871,0.8054051626259405,"[0.5279307631785995, 0.5395867937173996, 0.5370326268159086, 0.5498441768304413, 0.566650616689507]",0.5442089954463711,0.013215350881144644
naive_bayes,binaria,"(2, 2)",{},Solo Tokenizacion,None,"{'0': {'precision': 0.8652482269503546, 'recall': 0.9907192575406032, 'f1-score': 0.9237425635478637, 'support': 862.0}, '1': {'precision': 0.38461538461538464, 'recall': 0.036231884057971016, 'f1-score': 0.06622516556291391, 'support': 138.0}, 'accuracy': 0.859, 'macro avg': {'precision': 0.6249318057828697, 'recall': 0.5134755707992871, 'f1-score': 0.4949838645553888, 'support': 1000.0}, 'weighted avg': {'precision': 0.7989208947081288, 'recall': 0.859, 'f1-score': 0.8054051626259405, 'support': 1000.0}}",0.859,0.4949838645553888,0.6249318057828697,0.5134755707992871,0.8054051626259405,"[0.5484639199809479, 0.5395867937173996, 0.5383017198260936, 0.5395867937173996, 0.55553909404052]",0.5442956642564722,0.00669422680278158
random_forest,tfidf,"(3, 3)",{'n_estimators': 100},Solo Tokenizacion,None,"{'0': {'precision': 0.8648373983739838, 'recall': 0.9872389791183295, 'f1-score': 0.9219934994582882, 'support': 862.0}, '1': {'precision': 0.3125, 'recall': 0.036231884057971016, 'f1-score': 0.06493506493506493, 'support': 138.0}, 'accuracy': 0.856, 'macro avg': {'precision': 0.5886686991869918, 'recall': 0.5117354315881503, 'f1-score': 0.4934642821966766, 'support': 1000.0}, 'weighted avg': {'precision': 0.788614837398374, 'recall': 0.856, 'f1-score': 0.8037194354940834, 'support': 1000.0}}",0.856,0.4934642821966766,0.5886686991869918,0.5117354315881503,0.8037194354940834,"[0.47330916751866653, 0.511093003444572, 0.49296267156219953, 0.5216016295025729, 0.5422071165984601]",0.5082347177252942,0.023638940179946433
random_forest,frecuencia,"(3, 3)",{'n_estimators': 100},Solo Tokenizacion,None,"{'0': {'precision': 0.8651911468812877, 'recall': 0.9976798143851509, 'f1-score': 0.9267241379310345, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.028985507246376812, 'f1-score': 0.05555555555555555, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.7659289067739772, 'recall': 0.5133326608157638, 'f1-score': 0.491139846743295, 'support': 1000.0}, 'weighted avg': {'precision': 0.83779476861167, 'recall': 0.864, 'f1-score': 0.8065028735632184, 'support': 1000.0}}",0.864,0.491139846743295,0.7659289067739772,0.5133326608157638,0.8065028735632184,"[0.4872065418095489, 0.4872065418095489, 0.4864515051563609, 0.544647459762873, 0.5315315315315315]",0.5074087160139726,0.025393285083236523
random_forest,frecuencia,"(2, 2)",{'n_estimators': 100},Solo Tokenizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.47516641065028165, 0.4989770782013277, 0.4864515051563609, 0.4857018929888156, 0.4618834080717489]",0.48163605901370693,0.012429433157731595
logistic_regression,frecuencia,"(3, 3)",{'max_iter': 200},Solo Tokenizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.4864515051563609, 0.4872065418095489, 0.46236559139784944, 0.4745449749406489, 0.46236559139784944]",0.47458684094045156,0.010943004528088437
logistic_regression,binaria,"(3, 3)",{'max_iter': 200},Solo Tokenizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.4872065418095489, 0.4872065418095489, 0.46236559139784944, 0.4628469113697404, 0.46236559139784944]",0.4723982355569074,0.012092208727250496
random_forest,binaria,"(3, 3)",{'n_estimators': 100},Solo Tokenizacion,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.4872065418095489, 0.4864515051563609, 0.4864515051563609, 0.5298414113384423, 0.5206262199253633]",0.5021154366772153,0.01910168272655622
naive_bayes,tfidf,"(1, 1)",{},Solo Tokenizacion,None,"{'0': {'precision': 0.8637274549098196, 'recall': 1.0, 'f1-score': 0.9268817204301075, 'support': 862.0}, '1': {'precision': 1.0, 'recall': 0.014492753623188406, 'f1-score': 0.02857142857142857, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.9318637274549098, 'recall': 0.5072463768115942, 'f1-score': 0.47772657450076805, 'support': 1000.0}, 'weighted avg': {'precision': 0.8825330661322645, 'recall': 0.864, 'f1-score': 0.8029149001536099, 'support': 1000.0}}",0.864,0.47772657450076805,0.9318637274549098,0.5072463768115942,0.8029149001536099,"[0.4872065418095489, 0.4628469113697404, 0.4628469113697404, 0.4628469113697404, 0.46236559139784944]",0.4676225734633239,0.009793758440138653
naive_bayes,tfidf,"(3, 3)",{},Solo Tokenizacion,None,"{'0': {'precision': 0.8627254509018036, 'recall': 0.9988399071925754, 'f1-score': 0.9258064516129032, 'support': 862.0}, '1': {'precision': 0.5, 'recall': 0.007246376811594203, 'f1-score': 0.014285714285714285, 'support': 138.0}, 'accuracy': 0.862, 'macro avg': {'precision': 0.6813627254509018, 'recall': 0.5030431420020848, 'f1-score': 0.4700460829493087, 'support': 1000.0}, 'weighted avg': {'precision': 0.8126693386773547, 'recall': 0.862, 'f1-score': 0.8000165898617511, 'support': 1000.0}}",0.862,0.4700460829493087,0.6813627254509018,0.5030431420020848,0.8000165898617511,"[0.4628469113697404, 0.4628469113697404, 0.4628469113697404, 0.4628469113697404, 0.46236559139784944]",0.46275064737536215,0.00019252798875637466
