modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
logistic_regression,tfidf,"(1, 1)",{'max_iter': 200},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8710659898477158, 'recall': 0.9953596287703016, 'f1-score': 0.9290741743367623, 'support': 862.0}, '1': {'precision': 0.7333333333333333, 'recall': 0.07971014492753623, 'f1-score': 0.1437908496732026, 'support': 138.0}, 'accuracy': 0.869, 'macro avg': {'precision': 0.8021996615905245, 'recall': 0.5375348868489189, 'f1-score': 0.5364325120049824, 'support': 1000.0}, 'weighted avg': {'precision': 0.852058883248731, 'recall': 0.869, 'f1-score': 0.8207050755331912, 'support': 1000.0}}",0.869,0.5364325120049824,0.8021996615905245,0.5375348868489189,0.8207050755331912,"[0.5256013336508693, 0.5315315315315315, 0.5303163923542643, 0.5315315315315315, 0.5084901748601827]",0.5254941927856759,0.008778389735244196
svc,tfidf,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8691683569979716, 'recall': 0.994199535962877, 'f1-score': 0.9274891774891775, 'support': 862.0}, '1': {'precision': 0.6428571428571429, 'recall': 0.06521739130434782, 'f1-score': 0.11842105263157894, 'support': 138.0}, 'accuracy': 0.866, 'macro avg': {'precision': 0.7560127499275573, 'recall': 0.5297084636336125, 'f1-score': 0.5229551150603782, 'support': 1000.0}, 'weighted avg': {'precision': 0.8379374094465373, 'recall': 0.866, 'f1-score': 0.8158377762588288, 'support': 1000.0}}",0.866,0.5229551150603782,0.7560127499275573,0.5297084636336125,0.8158377762588288,"[0.5303163923542643, 0.5094833224329627, 0.5084901748601827, 0.4864515051563609, 0.5395867937173996]",0.514865637704234,0.018584079995986075
naive_bayes,frecuencia,"(2, 2)",{},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8689024390243902, 'recall': 0.9918793503480279, 'f1-score': 0.9263271939328277, 'support': 862.0}, '1': {'precision': 0.5625, 'recall': 0.06521739130434782, 'f1-score': 0.11688311688311688, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.7157012195121951, 'recall': 0.5285483708261879, 'f1-score': 0.5216051554079723, 'support': 1000.0}, 'weighted avg': {'precision': 0.8266189024390244, 'recall': 0.864, 'f1-score': 0.8146239112999676, 'support': 1000.0}}",0.864,0.5216051554079723,0.7157012195121951,0.5285483708261879,0.8146239112999676,"[0.5256013336508693, 0.5094833224329627, 0.5471014492753623, 0.5184256681100685, 0.5233243917712704]",0.5247872330481066,0.012453161034906327
svc,frecuencia,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8687690742624619, 'recall': 0.9907192575406032, 'f1-score': 0.9257452574525745, 'support': 862.0}, '1': {'precision': 0.5294117647058824, 'recall': 0.06521739130434782, 'f1-score': 0.11612903225806452, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.699090419484172, 'recall': 0.5279683244224755, 'f1-score': 0.5209371448553195, 'support': 1000.0}, 'weighted avg': {'precision': 0.8219377655436539, 'recall': 0.863, 'f1-score': 0.8140182183757321, 'support': 1000.0}}",0.863,0.5209371448553195,0.699090419484172,0.5279683244224755,0.8140182183757321,"[0.5291163082718568, 0.5279307631785995, 0.49464421962167676, 0.4954954954954955, 0.5471014492753623]",0.5188576471685982,0.020578406758423148
svc,binaria,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8687690742624619, 'recall': 0.9907192575406032, 'f1-score': 0.9257452574525745, 'support': 862.0}, '1': {'precision': 0.5294117647058824, 'recall': 0.06521739130434782, 'f1-score': 0.11612903225806452, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.699090419484172, 'recall': 0.5279683244224755, 'f1-score': 0.5209371448553195, 'support': 1000.0}, 'weighted avg': {'precision': 0.8219377655436539, 'recall': 0.863, 'f1-score': 0.8140182183757321, 'support': 1000.0}}",0.863,0.5209371448553195,0.699090419484172,0.5279683244224755,0.8140182183757321,"[0.5303163923542643, 0.5291163082718568, 0.49464421962167676, 0.4842180847298213, 0.5471014492753623]",0.5170792908505963,0.02368388452031736
naive_bayes,binaria,"(2, 2)",{},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.867274569402229, 'recall': 0.9930394431554525, 'f1-score': 0.9259058950784208, 'support': 862.0}, '1': {'precision': 0.5384615384615384, 'recall': 0.050724637681159424, 'f1-score': 0.09271523178807947, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7028680539318837, 'recall': 0.521882040418306, 'f1-score': 0.5093105634332501, 'support': 1000.0}, 'weighted avg': {'precision': 0.8218983711324137, 'recall': 0.863, 'f1-score': 0.8109255835443537, 'support': 1000.0}}",0.863,0.5093105634332501,0.7028680539318837,0.521882040418306,0.8109255835443537,"[0.5357789855072463, 0.5094833224329627, 0.5471014492753623, 0.5075075075075075, 0.533316048742546]",0.526637462693125,0.015538117075679833
svc,tfidf,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8653266331658291, 'recall': 0.9988399071925754, 'f1-score': 0.9273021001615509, 'support': 862.0}, '1': {'precision': 0.8, 'recall': 0.028985507246376812, 'f1-score': 0.055944055944055944, 'support': 138.0}, 'accuracy': 0.865, 'macro avg': {'precision': 0.8326633165829146, 'recall': 0.5139127072194761, 'f1-score': 0.4916230780528034, 'support': 1000.0}, 'weighted avg': {'precision': 0.8563115577889447, 'recall': 0.865, 'f1-score': 0.8070546900595366, 'support': 1000.0}}",0.865,0.4916230780528034,0.8326633165829146,0.5139127072194761,0.8070546900595366,"[0.47516641065028165, 0.4864515051563609, 0.4864515051563609, 0.46236559139784944, 0.5094833224329627]",0.48398366695876316,0.01554025791168699
random_forest,binaria,"(3, 3)",{'n_estimators': 100},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8653266331658291, 'recall': 0.9988399071925754, 'f1-score': 0.9273021001615509, 'support': 862.0}, '1': {'precision': 0.8, 'recall': 0.028985507246376812, 'f1-score': 0.055944055944055944, 'support': 138.0}, 'accuracy': 0.865, 'macro avg': {'precision': 0.8326633165829146, 'recall': 0.5139127072194761, 'f1-score': 0.4916230780528034, 'support': 1000.0}, 'weighted avg': {'precision': 0.8563115577889447, 'recall': 0.865, 'f1-score': 0.8070546900595366, 'support': 1000.0}}",0.865,0.4916230780528034,0.8326633165829146,0.5139127072194761,0.8070546900595366,"[0.4628469113697404, 0.4872065418095489, 0.46236559139784944, 0.46236559139784944, 0.4745449749406489]",0.46986592218312745,0.009842429174868625
svc,frecuencia,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8651911468812877, 'recall': 0.9976798143851509, 'f1-score': 0.9267241379310345, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.028985507246376812, 'f1-score': 0.05555555555555555, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.7659289067739772, 'recall': 0.5133326608157638, 'f1-score': 0.491139846743295, 'support': 1000.0}, 'weighted avg': {'precision': 0.83779476861167, 'recall': 0.864, 'f1-score': 0.8065028735632184, 'support': 1000.0}}",0.864,0.491139846743295,0.7659289067739772,0.5133326608157638,0.8065028735632184,"[0.49635412979500193, 0.4857018929888156, 0.46236559139784944, 0.47330916751866653, 0.5075075075075075]",0.4850476578415682,0.01603107901481619
svc,binaria,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8651911468812877, 'recall': 0.9976798143851509, 'f1-score': 0.9267241379310345, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.028985507246376812, 'f1-score': 0.05555555555555555, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.7659289067739772, 'recall': 0.5133326608157638, 'f1-score': 0.491139846743295, 'support': 1000.0}, 'weighted avg': {'precision': 0.83779476861167, 'recall': 0.864, 'f1-score': 0.8065028735632184, 'support': 1000.0}}",0.864,0.491139846743295,0.7659289067739772,0.5133326608157638,0.8065028735632184,"[0.49722040549378677, 0.4857018929888156, 0.46236559139784944, 0.46236559139784944, 0.5084901748601827]",0.4832287312276968,0.018496298112767384
random_forest,frecuencia,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.4872065418095489, 0.4872065418095489, 0.4745449749406489, 0.4628469113697404, 0.5084901748601827]",0.48405902895793396,0.01521292687695761
logistic_regression,binaria,"(2, 2)",{'max_iter': 200},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.864321608040201, 'recall': 0.9976798143851509, 'f1-score': 0.9262250942380184, 'support': 862.0}, '1': {'precision': 0.6, 'recall': 0.021739130434782608, 'f1-score': 0.04195804195804196, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7321608040201004, 'recall': 0.5097094724099668, 'f1-score': 0.48409156809803017, 'support': 1000.0}, 'weighted avg': {'precision': 0.8278452261306531, 'recall': 0.863, 'f1-score': 0.8041962410233816, 'support': 1000.0}}",0.863,0.48409156809803017,0.7321608040201004,0.5097094724099668,0.8041962410233816,"[0.4989770782013277, 0.4864515051563609, 0.47516641065028165, 0.47516641065028165, 0.4857018929888156]",0.4842926595294134,0.008818792914269631
naive_bayes,frecuencia,"(3, 3)",{},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.864321608040201, 'recall': 0.9976798143851509, 'f1-score': 0.9262250942380184, 'support': 862.0}, '1': {'precision': 0.6, 'recall': 0.021739130434782608, 'f1-score': 0.04195804195804196, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7321608040201004, 'recall': 0.5097094724099668, 'f1-score': 0.48409156809803017, 'support': 1000.0}, 'weighted avg': {'precision': 0.8278452261306531, 'recall': 0.863, 'f1-score': 0.8041962410233816, 'support': 1000.0}}",0.863,0.48409156809803017,0.7321608040201004,0.5097094724099668,0.8041962410233816,"[0.4864515051563609, 0.4872065418095489, 0.4857018929888156, 0.46236559139784944, 0.5075075075075075]",0.48584660777201644,0.014302370230947029
logistic_regression,frecuencia,"(2, 2)",{'max_iter': 200},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.864185110663984, 'recall': 0.9965197215777262, 'f1-score': 0.9256465517241379, 'support': 862.0}, '1': {'precision': 0.5, 'recall': 0.021739130434782608, 'f1-score': 0.041666666666666664, 'support': 138.0}, 'accuracy': 0.862, 'macro avg': {'precision': 0.682092555331992, 'recall': 0.5091294260062544, 'f1-score': 0.48365660919540227, 'support': 1000.0}, 'weighted avg': {'precision': 0.8139275653923541, 'recall': 0.862, 'f1-score': 0.8036573275862069, 'support': 1000.0}}",0.862,0.48365660919540227,0.682092555331992,0.5091294260062544,0.8036573275862069,"[0.4872065418095489, 0.4864515051563609, 0.47516641065028165, 0.4864515051563609, 0.48495748855461085]",0.48404669026543257,0.004499774453613217
naive_bayes,binaria,"(3, 3)",{},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.864185110663984, 'recall': 0.9965197215777262, 'f1-score': 0.9256465517241379, 'support': 862.0}, '1': {'precision': 0.5, 'recall': 0.021739130434782608, 'f1-score': 0.041666666666666664, 'support': 138.0}, 'accuracy': 0.862, 'macro avg': {'precision': 0.682092555331992, 'recall': 0.5091294260062544, 'f1-score': 0.48365660919540227, 'support': 1000.0}, 'weighted avg': {'precision': 0.8139275653923541, 'recall': 0.862, 'f1-score': 0.8036573275862069, 'support': 1000.0}}",0.862,0.48365660919540227,0.682092555331992,0.5091294260062544,0.8036573275862069,"[0.4864515051563609, 0.4872065418095489, 0.4857018929888156, 0.46236559139784944, 0.5075075075075075]",0.48584660777201644,0.014302370230947029
random_forest,tfidf,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8634984833164813, 'recall': 0.9907192575406032, 'f1-score': 0.9227444624527282, 'support': 862.0}, '1': {'precision': 0.2727272727272727, 'recall': 0.021739130434782608, 'f1-score': 0.040268456375838924, 'support': 138.0}, 'accuracy': 0.857, 'macro avg': {'precision': 0.5681128780218769, 'recall': 0.506229193987693, 'f1-score': 0.4815064594142836, 'support': 1000.0}, 'weighted avg': {'precision': 0.7819720562551705, 'recall': 0.857, 'f1-score': 0.8009627736141175, 'support': 1000.0}}",0.857,0.4815064594142836,0.5681128780218769,0.506229193987693,0.8009627736141175,"[0.47516641065028165, 0.4864515051563609, 0.4720820396646406, 0.4690469778000077, 0.4618834080717489]",0.47292606826860795,0.008070398358977169
random_forest,tfidf,"(3, 3)",{'n_estimators': 100},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8628048780487805, 'recall': 0.9849187935034803, 'f1-score': 0.9198266522210184, 'support': 862.0}, '1': {'precision': 0.1875, 'recall': 0.021739130434782608, 'f1-score': 0.03896103896103896, 'support': 138.0}, 'accuracy': 0.852, 'macro avg': {'precision': 0.5251524390243902, 'recall': 0.5033289619691315, 'f1-score': 0.4793938455910287, 'support': 1000.0}, 'weighted avg': {'precision': 0.7696128048780488, 'recall': 0.852, 'f1-score': 0.7982671975911412, 'support': 1000.0}}",0.852,0.4793938455910287,0.5251524390243902,0.5033289619691315,0.7982671975911412,"[0.45994599459945995, 0.4842180847298213, 0.47916666666666663, 0.46844486782567274, 0.5206262199253633]",0.48248036674939676,0.02085137666807579
naive_bayes,tfidf,"(1, 1)",{},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8637274549098196, 'recall': 1.0, 'f1-score': 0.9268817204301075, 'support': 862.0}, '1': {'precision': 1.0, 'recall': 0.014492753623188406, 'f1-score': 0.02857142857142857, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.9318637274549098, 'recall': 0.5072463768115942, 'f1-score': 0.47772657450076805, 'support': 1000.0}, 'weighted avg': {'precision': 0.8825330661322645, 'recall': 0.864, 'f1-score': 0.8029149001536099, 'support': 1000.0}}",0.864,0.47772657450076805,0.9318637274549098,0.5072463768115942,0.8029149001536099,"[0.4872065418095489, 0.4628469113697404, 0.4872065418095489, 0.4628469113697404, 0.46236559139784944]",0.4724944995512856,0.012013617861743223
naive_bayes,tfidf,"(2, 2)",{},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8635907723169508, 'recall': 0.9988399071925754, 'f1-score': 0.9263044647660033, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.014492753623188406, 'f1-score': 0.028368794326241134, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7651287194918087, 'recall': 0.5066663304078819, 'f1-score': 0.4773366295461222, 'support': 1000.0}, 'weighted avg': {'precision': 0.8364152457372116, 'recall': 0.863, 'f1-score': 0.802389342245316, 'support': 1000.0}}",0.863,0.4773366295461222,0.7651287194918087,0.5066663304078819,0.802389342245316,"[0.4628469113697404, 0.47516641065028165, 0.4628469113697404, 0.4628469113697404, 0.46236559139784944]",0.4652145472314705,0.0049794223273357035
random_forest,binaria,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8635907723169508, 'recall': 0.9988399071925754, 'f1-score': 0.9263044647660033, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.014492753623188406, 'f1-score': 0.028368794326241134, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7651287194918087, 'recall': 0.5066663304078819, 'f1-score': 0.4773366295461222, 'support': 1000.0}, 'weighted avg': {'precision': 0.8364152457372116, 'recall': 0.863, 'f1-score': 0.802389342245316, 'support': 1000.0}}",0.863,0.4773366295461222,0.7651287194918087,0.5066663304078819,0.802389342245316,"[0.47516641065028165, 0.4872065418095489, 0.46236559139784944, 0.4628469113697404, 0.4739259321113941]",0.4723022774677629,0.00917734478984494
logistic_regression,frecuencia,"(3, 3)",{'max_iter': 200},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8635907723169508, 'recall': 0.9988399071925754, 'f1-score': 0.9263044647660033, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.014492753623188406, 'f1-score': 0.028368794326241134, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7651287194918087, 'recall': 0.5066663304078819, 'f1-score': 0.4773366295461222, 'support': 1000.0}, 'weighted avg': {'precision': 0.8364152457372116, 'recall': 0.863, 'f1-score': 0.802389342245316, 'support': 1000.0}}",0.863,0.4773366295461222,0.7651287194918087,0.5066663304078819,0.802389342245316,"[0.47516641065028165, 0.4872065418095489, 0.4628469113697404, 0.4745449749406489, 0.46236559139784944]",0.47242608603361386,0.009202554881191245
logistic_regression,binaria,"(3, 3)",{'max_iter': 200},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8635907723169508, 'recall': 0.9988399071925754, 'f1-score': 0.9263044647660033, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.014492753623188406, 'f1-score': 0.028368794326241134, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7651287194918087, 'recall': 0.5066663304078819, 'f1-score': 0.4773366295461222, 'support': 1000.0}, 'weighted avg': {'precision': 0.8364152457372116, 'recall': 0.863, 'f1-score': 0.802389342245316, 'support': 1000.0}}",0.863,0.4773366295461222,0.7651287194918087,0.5066663304078819,0.802389342245316,"[0.47516641065028165, 0.4872065418095489, 0.4628469113697404, 0.4628469113697404, 0.46236559139784944]",0.47008647331943215,0.009831958507698454
random_forest,frecuencia,"(3, 3)",{'n_estimators': 100},Tokenizacion + Stopwords,None,"{'0': {'precision': 0.8635907723169508, 'recall': 0.9988399071925754, 'f1-score': 0.9263044647660033, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.014492753623188406, 'f1-score': 0.028368794326241134, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7651287194918087, 'recall': 0.5066663304078819, 'f1-score': 0.4773366295461222, 'support': 1000.0}, 'weighted avg': {'precision': 0.8364152457372116, 'recall': 0.863, 'f1-score': 0.802389342245316, 'support': 1000.0}}",0.863,0.4773366295461222,0.7651287194918087,0.5066663304078819,0.802389342245316,"[0.4628469113697404, 0.4872065418095489, 0.4745449749406489, 0.46236559139784944, 0.46236559139784944]",0.46986592218312745,0.009842429174868625
